keyword,growthRate,timeline.label,timeline.value,timeline.time
Mini,-10.05756892,"Jul 12, 2020",90.33333333,1594512000
Mini,-10.05756892,"Jul 19, 2020",91.16666667,1595116800
Mini,-10.05756892,"Jul 26, 2020",85.5,1595721600
Mini,-10.05756892,"Aug 2, 2020",84.5,1596326400
Mini,-10.05756892,"Aug 9, 2020",82.83333333,1596931200
Mini,-10.05756892,"Aug 16, 2020",86.33333333,1597536000
Mini,-10.05756892,"Aug 23, 2020",80.16666667,1598140800
Mini,-10.05756892,"Aug 30, 2020",78.33333333,1598745600
Mini,-10.05756892,"Sep 6, 2020",80.5,1599350400
Mini,-10.05756892,"Sep 13, 2020",81.33333333,1599955200
Mini,-10.05756892,"Sep 20, 2020",75.83333333,1600560000
Mini,-10.05756892,"Sep 27, 2020",75.33333333,1601164800
Mini,-10.05756892,"Oct 4, 2020",74.83333333,1601769600
Mini,-10.05756892,"Oct 11, 2020",70.5,1602374400
Mini,-10.05756892,"Oct 18, 2020",75.5,1602979200
Mini,-10.05756892,"Oct 25, 2020",69.83333333,1603584000
Mini,-10.05756892,"Nov 1, 2020",61.16666667,1604188800
Mini,-10.05756892,"Nov 8, 2020",66.5,1604793600
Mini,-10.05756892,"Nov 15, 2020",68.16666667,1605398400
Mini,-10.05756892,"Nov 22, 2020",61.5,1606003200
Mini,-10.05756892,"Nov 29, 2020",58.33333333,1606608000
Mini,-10.05756892,"Dec 6, 2020",61.33333333,1607212800
Mini,-10.05756892,"Dec 13, 2020",61.83333333,1607817600
Mini,-10.05756892,"Dec 20, 2020",67.16666667,1608422400
Mini,-10.05756892,"Dec 27, 2020",69.66666667,1609027200
Mini,-10.05756892,"Jan 3, 2021",64.5,1609632000
Mini,-10.05756892,"Jan 10, 2021",67.5,1610236800
Mini,-10.05756892,"Jan 17, 2021",71.83333333,1610841600
Mini,-10.05756892,"Jan 24, 2021",79.5,1611446400
Mini,-10.05756892,"Jan 31, 2021",73.16666667,1612051200
Mini,-10.05756892,"Feb 7, 2021",78.16666667,1612656000
Mini,-10.05756892,"Feb 14, 2021",77.83333333,1613260800
Mini,-10.05756892,"Feb 21, 2021",80.16666667,1613865600
Mini,-10.05756892,"Feb 28, 2021",77.16666667,1614470400
Mini,-10.05756892,"Mar 7, 2021",77,1615075200
Mini,-10.05756892,"Mar 14, 2021",75.5,1615680000
Mini,-10.05756892,"Mar 21, 2021",77.83333333,1616284800
Mini,-10.05756892,"Mar 28, 2021",85.33333333,1616889600
Mini,-10.05756892,"Apr 4, 2021",79.16666667,1617494400
Mini,-10.05756892,"Apr 11, 2021",80.66666667,1618099200
Mini,-10.05756892,"Apr 18, 2021",79.83333333,1618704000
Mini,-10.05756892,"Apr 25, 2021",80.5,1619308800
Mini,-10.05756892,"May 2, 2021",84,1619913600
Mini,-10.05756892,"May 9, 2021",81.83333333,1620518400
Mini,-10.05756892,"May 16, 2021",77,1621123200
Mini,-10.05756892,"May 23, 2021",78,1621728000
Mini,-10.05756892,"May 30, 2021",79.5,1622332800
Mini,-10.05756892,"Jun 6, 2021",78.83333333,1622937600
Mini,-10.05756892,"Jun 13, 2021",76.33333333,1623542400
Mini,-10.05756892,"Jun 20, 2021",81.66666667,1624147200
Mini,-10.05756892,"Jun 27, 2021",75.16666667,1624752000
Mini,-10.05756892,"Jul 4, 2021",75.83333333,1625356800
Mini,-10.05756892,"Jul 11, 2021",75.5,1625961600
Mini,-10.05756892,"Jul 18, 2021",79,1626566400
Mini,-10.05756892,"Jul 25, 2021",79.16666667,1627171200
Mini,-10.05756892,"Aug 1, 2021",74.33333333,1627776000
Mini,-10.05756892,"Aug 8, 2021",80.83333333,1628380800
Mini,-10.05756892,"Aug 15, 2021",79.66666667,1628985600
Mini,-10.05756892,"Aug 22, 2021",78,1629590400
Mini,-10.05756892,"Aug 29, 2021",73.16666667,1630195200
Mini,-10.05756892,"Sep 5, 2021",74.33333333,1630800000
Mini,-10.05756892,"Sep 12, 2021",76.16666667,1631404800
Mini,-10.05756892,"Sep 19, 2021",73.16666667,1632009600
Mini,-10.05756892,"Sep 26, 2021",67.66666667,1632614400
Mini,-10.05756892,"Oct 3, 2021",71.16666667,1633219200
Mini,-10.05756892,"Oct 10, 2021",67.5,1633824000
Mini,-10.05756892,"Oct 17, 2021",68.66666667,1634428800
Mini,-10.05756892,"Oct 24, 2021",64.66666667,1635033600
Mini,-10.05756892,"Oct 31, 2021",68.5,1635638400
Mini,-10.05756892,"Nov 7, 2021",66,1636243200
Mini,-10.05756892,"Nov 14, 2021",64.5,1636848000
Mini,-10.05756892,"Nov 21, 2021",59.83333333,1637452800
Mini,-10.05756892,"Nov 28, 2021",62.83333333,1638057600
Mini,-10.05756892,"Dec 5, 2021",59.33333333,1638662400
Mini,-10.05756892,"Dec 12, 2021",57.16666667,1639267200
Mini,-10.05756892,"Dec 19, 2021",58.16666667,1639872000
Mini,-10.05756892,"Dec 26, 2021",63.5,1640476800
Mini,-10.05756892,"Jan 2, 2022",69.33333333,1641081600
Mini,-10.05756892,"Jan 9, 2022",73,1641686400
Mini,-10.05756892,"Jan 16, 2022",69.66666667,1642291200
Mini,-10.05756892,"Jan 23, 2022",73.66666667,1642896000
Mini,-10.05756892,"Jan 30, 2022",69.83333333,1643500800
Mini,-10.05756892,"Feb 6, 2022",75.83333333,1644105600
Mini,-10.05756892,"Feb 13, 2022",72.83333333,1644710400
Mini,-10.05756892,"Feb 20, 2022",69,1645315200
Mini,-10.05756892,"Feb 27, 2022",67.33333333,1645920000
Mini,-10.05756892,"Mar 6, 2022",70.33333333,1646524800
Mini,-10.05756892,"Mar 13, 2022",73.66666667,1647129600
Mini,-10.05756892,"Mar 20, 2022",73.5,1647734400
Mini,-10.05756892,"Mar 27, 2022",68,1648339200
Mini,-10.05756892,"Apr 3, 2022",65.16666667,1648944000
Mini,-10.05756892,"Apr 10, 2022",70.33333333,1649548800
Mini,-10.05756892,"Apr 17, 2022",68,1650153600
Mini,-10.05756892,"Apr 24, 2022",67.66666667,1650758400
Mini,-10.05756892,"May 1, 2022",67.5,1651363200
Mini,-10.05756892,"May 8, 2022",67.66666667,1651968000
Mini,-10.05756892,"May 15, 2022",66.16666667,1652572800
Mini,-10.05756892,"May 22, 2022",70.5,1653177600
Mini,-10.05756892,"May 29, 2022",63.66666667,1653782400
Mini,-10.05756892,"Jun 5, 2022",67.33333333,1654387200
Mini,-10.05756892,"Jun 12, 2022",64.83333333,1654992000
Mini,-10.05756892,"Jun 19, 2022",70.83333333,1655596800
Mini,-10.05756892,"Jun 26, 2022",66.16666667,1656201600
Mini,-10.05756892,"Jul 3, 2022",69.16666667,1656806400
Mini,-10.05756892,"Jul 10, 2022",65.66666667,1657411200
Mini,-10.05756892,"Jul 17, 2022",71.16666667,1658016000
Mini,-10.05756892,"Jul 24, 2022",69.16666667,1658620800
Mini,-10.05756892,"Jul 31, 2022",69,1659225600
Mini,-10.05756892,"Aug 7, 2022",70.33333333,1659830400
Mini,-10.05756892,"Aug 14, 2022",70.66666667,1660435200
Mini,-10.05756892,"Aug 21, 2022",68.33333333,1661040000
Mini,-10.05756892,"Aug 28, 2022",66.66666667,1661644800
Mini,-10.05756892,"Sep 4, 2022",63.33333333,1662249600
Mini,-10.05756892,"Sep 11, 2022",64.66666667,1662854400
Mini,-10.05756892,"Sep 18, 2022",64.83333333,1663459200
Mini,-10.05756892,"Sep 25, 2022",63.5,1664064000
Mini,-10.05756892,"Oct 2, 2022",59.83333333,1664668800
Mini,-10.05756892,"Oct 9, 2022",63.16666667,1665273600
Mini,-10.05756892,"Oct 16, 2022",56.66666667,1665878400
Mini,-10.05756892,"Oct 23, 2022",62,1666483200
Mini,-10.05756892,"Oct 30, 2022",63,1667088000
Mini,-10.05756892,"Nov 6, 2022",60.16666667,1667692800
Mini,-10.05756892,"Nov 13, 2022",59,1668297600
Mini,-10.05756892,"Nov 20, 2022",54.16666667,1668902400
Mini,-10.05756892,"Nov 27, 2022",55.83333333,1669507200
Mini,-10.05756892,"Dec 4, 2022",53.5,1670112000
Mini,-10.05756892,"Dec 11, 2022",54.16666667,1670716800
Mini,-10.05756892,"Dec 18, 2022",53.5,1671321600
Mini,-10.05756892,"Dec 25, 2022",64,1671926400
Mini,-10.05756892,"Jan 1, 2023",62,1672531200
Mini,-10.05756892,"Jan 8, 2023",64.16666667,1673136000
Mini,-10.05756892,"Jan 15, 2023",65,1673740800
Mini,-10.05756892,"Jan 22, 2023",68.5,1674345600
Mini,-10.05756892,"Jan 29, 2023",68.33333333,1674950400
Mini,-10.05756892,"Feb 5, 2023",64.66666667,1675555200
Mini,-10.05756892,"Feb 12, 2023",67.33333333,1676160000
Mini,-10.05756892,"Feb 19, 2023",66.33333333,1676764800
Mini,-10.05756892,"Feb 26, 2023",64,1677369600
Mini,-10.05756892,"Mar 5, 2023",65.33333333,1677974400
Mini,-10.05756892,"Mar 12, 2023",65.33333333,1678579200
Mini,-10.05756892,"Mar 19, 2023",66.5,1679184000
Mini,-10.05756892,"Mar 26, 2023",65.16666667,1679788800
Mini,-10.05756892,"Apr 2, 2023",66.83333333,1680393600
Mini,-10.05756892,"Apr 9, 2023",68.5,1680998400
Mini,-10.05756892,"Apr 16, 2023",70.16666667,1681603200
Mini,-10.05756892,"Apr 23, 2023",68.66666667,1682208000
Mini,-10.05756892,"Apr 30, 2023",65,1682812800
Mini,-10.05756892,"May 7, 2023",67.5,1683417600
Mini,-10.05756892,"May 14, 2023",67.66666667,1684022400
Mini,-10.05756892,"May 21, 2023",70.66666667,1684627200
Mini,-10.05756892,"May 28, 2023",69.5,1685232000
Mini,-10.05756892,"Jun 4, 2023",69.33333333,1685836800
Mini,-10.05756892,"Jun 11, 2023",71.16666667,1686441600
Mini,-10.05756892,"Jun 18, 2023",69,1687046400
Mini,-10.05756892,"Jun 25, 2023",74.16666667,1687651200
Mini,-10.05756892,"Jul 2, 2023",70,1688256000
Mini,-10.05756892,"Jul 9, 2023",72.5,1688860800
Mini,-10.05756892,"Jul 16, 2023",73.5,1689465600
Mini,-10.05756892,"Jul 23, 2023",74.5,1690070400
Mini,-10.05756892,"Jul 30, 2023",75.66666667,1690675200
Mini,-10.05756892,"Aug 6, 2023",70.83333333,1691280000
Mini,-10.05756892,"Aug 13, 2023",71,1691884800
Mini,-10.05756892,"Aug 20, 2023",68.5,1692489600
Mini,-10.05756892,"Aug 27, 2023",73,1693094400
Mini,-10.05756892,"Sep 3, 2023",74.5,1693699200
Mini,-10.05756892,"Sep 10, 2023",68.66666667,1694304000
Mini,-10.05756892,"Sep 17, 2023",67.16666667,1694908800
Mini,-10.05756892,"Sep 24, 2023",65,1695513600
Mini,-10.05756892,"Oct 1, 2023",61.16666667,1696118400
Mini,-10.05756892,"Oct 8, 2023",66.16666667,1696723200
Mini,-10.05756892,"Oct 15, 2023",65,1697328000
Mini,-10.05756892,"Oct 22, 2023",67,1697932800
Mini,-10.05756892,"Oct 29, 2023",67.16666667,1698537600
Mini,-10.05756892,"Nov 5, 2023",66,1699142400
Mini,-10.05756892,"Nov 12, 2023",68.5,1699747200
Mini,-10.05756892,"Nov 19, 2023",63.83333333,1700352000
Mini,-10.05756892,"Nov 26, 2023",60.66666667,1700956800
Mini,-10.05756892,"Dec 3, 2023",59.83333333,1701561600
Mini,-10.05756892,"Dec 10, 2023",59.16666667,1702166400
Mini,-10.05756892,"Dec 17, 2023",61.83333333,1702771200
Mini,-10.05756892,"Dec 24, 2023",68,1703376000
Mini,-10.05756892,"Dec 31, 2023",65.33333333,1703980800
Mini,-10.05756892,"Jan 7, 2024",68.83333333,1704585600
Mini,-10.05756892,"Jan 14, 2024",69.16666667,1705190400
Mini,-10.05756892,"Jan 21, 2024",74.83333333,1705795200
Mini,-10.05756892,"Jan 28, 2024",74,1706400000
Mini,-10.05756892,"Feb 4, 2024",71.83333333,1707004800
Mini,-10.05756892,"Feb 11, 2024",74.83333333,1707609600
Mini,-10.05756892,"Feb 18, 2024",76.66666667,1708214400
Mini,-10.05756892,"Feb 25, 2024",75,1708819200
Mini,-10.05756892,"Mar 3, 2024",74,1709424000
Mini,-10.05756892,"Mar 10, 2024",74,1710028800
Mini,-10.05756892,"Mar 17, 2024",76,1710633600
Mini,-10.05756892,"Mar 24, 2024",78.66666667,1711238400
Mini,-10.05756892,"Mar 31, 2024",74.16666667,1711843200
Mini,-10.05756892,"Apr 7, 2024",73.83333333,1712448000
Mini,-10.05756892,"Apr 14, 2024",76.5,1713052800
Mini,-10.05756892,"Apr 21, 2024",75.66666667,1713657600
Mini,-10.05756892,"Apr 28, 2024",74.5,1714262400
Mini,-10.05756892,"May 5, 2024",73.83333333,1714867200
Mini,-10.05756892,"May 12, 2024",72.16666667,1715472000
Mini,-10.05756892,"May 19, 2024",72.83333333,1716076800
Mini,-10.05756892,"May 26, 2024",75.5,1716681600
Mini,-10.05756892,"Jun 2, 2024",79.83333333,1717286400
Mini,-10.05756892,"Jun 9, 2024",73.83333333,1717891200
Mini,-10.05756892,"Jun 16, 2024",72.5,1718496000
Mini,-10.05756892,"Jun 16, 2019",77.83333333,1560643200
Mini,-10.05756892,"Jun 23, 2019",77.16666667,1561248000
Mini,-10.05756892,"Jun 30, 2019",80.33333333,1561852800
Mini,-10.05756892,"Jul 7, 2019",78.5,1562457600
Mini,-10.05756892,"Jul 14, 2019",78.5,1563062400
Mini,-10.05756892,"Jul 21, 2019",80.33333333,1563667200
Mini,-10.05756892,"Jul 28, 2019",77.33333333,1564272000
Mini,-10.05756892,"Aug 4, 2019",79.5,1564876800
Mini,-10.05756892,"Aug 11, 2019",74.66666667,1565481600
Mini,-10.05756892,"Aug 18, 2019",83,1566086400
Mini,-10.05756892,"Aug 25, 2019",80.66666667,1566691200
Mini,-10.05756892,"Sep 1, 2019",75.16666667,1567296000
Mini,-10.05756892,"Sep 8, 2019",78.33333333,1567900800
Mini,-10.05756892,"Sep 15, 2019",76.33333333,1568505600
Mini,-10.05756892,"Sep 22, 2019",76.16666667,1569110400
Mini,-10.05756892,"Sep 29, 2019",71.66666667,1569715200
Mini,-10.05756892,"Oct 6, 2019",73.5,1570320000
Mini,-10.05756892,"Oct 13, 2019",71,1570924800
Mini,-10.05756892,"Oct 20, 2019",71.5,1571529600
Mini,-10.05756892,"Oct 27, 2019",72.66666667,1572134400
Mini,-10.05756892,"Nov 3, 2019",69.33333333,1572739200
Mini,-10.05756892,"Nov 10, 2019",66.5,1573344000
Mini,-10.05756892,"Nov 17, 2019",69.33333333,1573948800
Mini,-10.05756892,"Nov 24, 2019",66.33333333,1574553600
Mini,-10.05756892,"Dec 1, 2019",62.16666667,1575158400
Mini,-10.05756892,"Dec 8, 2019",64.83333333,1575763200
Mini,-10.05756892,"Dec 15, 2019",66.16666667,1576368000
Mini,-10.05756892,"Dec 22, 2019",70.5,1576972800
Mini,-10.05756892,"Dec 29, 2019",71.33333333,1577577600
Mini,-10.05756892,"Jan 5, 2020",69.5,1578182400
Mini,-10.05756892,"Jan 12, 2020",72.5,1578787200
Mini,-10.05756892,"Jan 19, 2020",76.5,1579392000
Mini,-10.05756892,"Jan 26, 2020",79.16666667,1579996800
Mini,-10.05756892,"Feb 2, 2020",73.83333333,1580601600
Mini,-10.05756892,"Feb 9, 2020",72.16666667,1581206400
Mini,-10.05756892,"Feb 16, 2020",80.5,1581811200
Mini,-10.05756892,"Feb 23, 2020",73.16666667,1582416000
Mini,-10.05756892,"Mar 1, 2020",73.5,1583020800
Mini,-10.05756892,"Mar 8, 2020",64.16666667,1583625600
Mini,-10.05756892,"Mar 15, 2020",47.33333333,1584230400
Mini,-10.05756892,"Mar 22, 2020",38.83333333,1584835200
Mini,-10.05756892,"Mar 29, 2020",39.66666667,1585440000
Mini,-10.05756892,"Apr 5, 2020",44.83333333,1586044800
Mini,-10.05756892,"Apr 12, 2020",46.16666667,1586649600
Mini,-10.05756892,"Apr 19, 2020",50.83333333,1587254400
Mini,-10.05756892,"Apr 26, 2020",55,1587859200
Mini,-10.05756892,"May 3, 2020",60.66666667,1588464000
Mini,-10.05756892,"May 10, 2020",66.5,1589068800
Mini,-10.05756892,"May 17, 2020",72,1589673600
Mini,-10.05756892,"May 24, 2020",74.16666667,1590278400
Mini,-10.05756892,"May 31, 2020",79.5,1590883200
Mini,-10.05756892,"Jun 7, 2020",85.16666667,1591488000
Mini,-10.05756892,"Jun 14, 2020",84.83333333,1592092800
Mini,-10.05756892,"Jun 21, 2020",83.66666667,1592697600
Mini,-10.05756892,"Jun 28, 2020",88.66666667,1593302400
Mini,-10.05756892,"Jul 5, 2020",87.5,1593907200
Mini,-10.05756892,"Jul 12, 2020",90.33333333,1594512000
Mini,-10.05756892,"Jul 19, 2020",91.16666667,1595116800
Mini,-10.05756892,"Jul 26, 2020",85.5,1595721600
Mini,-10.05756892,"Aug 2, 2020",84.5,1596326400
Mini,-10.05756892,"Aug 9, 2020",82.83333333,1596931200
Mini,-10.05756892,"Aug 16, 2020",86.33333333,1597536000
Mini,-10.05756892,"Aug 23, 2020",80.16666667,1598140800
Mini,-10.05756892,"Aug 30, 2020",78.33333333,1598745600
Mini,-10.05756892,"Sep 6, 2020",80.5,1599350400
Mini,-10.05756892,"Sep 13, 2020",81.33333333,1599955200
Mini,-10.05756892,"Sep 20, 2020",75.83333333,1600560000
Mini,-10.05756892,"Sep 27, 2020",75.33333333,1601164800
Mini,-10.05756892,"Oct 4, 2020",74.83333333,1601769600
Mini,-10.05756892,"Oct 11, 2020",70.5,1602374400
Mini,-10.05756892,"Oct 18, 2020",75.5,1602979200
Mini,-10.05756892,"Oct 25, 2020",69.83333333,1603584000
Mini,-10.05756892,"Nov 1, 2020",61.16666667,1604188800
Mini,-10.05756892,"Nov 8, 2020",66.5,1604793600
Mini,-10.05756892,"Nov 15, 2020",68.16666667,1605398400
Mini,-10.05756892,"Nov 22, 2020",61.5,1606003200
Mini,-10.05756892,"Nov 29, 2020",58.33333333,1606608000
Mini,-10.05756892,"Dec 6, 2020",61.33333333,1607212800
Mini,-10.05756892,"Dec 13, 2020",61.83333333,1607817600
Mini,-10.05756892,"Dec 20, 2020",67.16666667,1608422400
Mini,-10.05756892,"Dec 27, 2020",69.66666667,1609027200
Mini,-10.05756892,"Jan 3, 2021",64.5,1609632000
Mini,-10.05756892,"Jan 10, 2021",67.5,1610236800
Mini,-10.05756892,"Jan 17, 2021",71.83333333,1610841600
Mini,-10.05756892,"Jan 24, 2021",79.5,1611446400
Mini,-10.05756892,"Jan 31, 2021",73.16666667,1612051200
Mini,-10.05756892,"Feb 7, 2021",78.16666667,1612656000
Mini,-10.05756892,"Feb 14, 2021",77.83333333,1613260800
Mini,-10.05756892,"Feb 21, 2021",80.16666667,1613865600
Mini,-10.05756892,"Feb 28, 2021",77.16666667,1614470400
Mini,-10.05756892,"Mar 7, 2021",77,1615075200
Mini,-10.05756892,"Mar 14, 2021",75.5,1615680000
Mini,-10.05756892,"Mar 21, 2021",77.83333333,1616284800
Mini,-10.05756892,"Mar 28, 2021",85.33333333,1616889600
Mini,-10.05756892,"Apr 4, 2021",79.16666667,1617494400
Mini,-10.05756892,"Apr 11, 2021",80.66666667,1618099200
Mini,-10.05756892,"Apr 18, 2021",79.83333333,1618704000
Mini,-10.05756892,"Apr 25, 2021",80.5,1619308800
Mini,-10.05756892,"May 2, 2021",84,1619913600
Mini,-10.05756892,"May 9, 2021",81.83333333,1620518400
Mini,-10.05756892,"May 16, 2021",77,1621123200
Mini,-10.05756892,"May 23, 2021",78,1621728000
Mini,-10.05756892,"May 30, 2021",79.5,1622332800
Mini,-10.05756892,"Jun 6, 2021",78.83333333,1622937600
Mini,-10.05756892,"Jun 13, 2021",76.33333333,1623542400
Mini,-10.05756892,"Jun 20, 2021",81.66666667,1624147200
Mini,-10.05756892,"Jun 27, 2021",75.16666667,1624752000
Mini,-10.05756892,"Jul 4, 2021",75.83333333,1625356800
Mini,-10.05756892,"Jul 11, 2021",75.5,1625961600
Mini,-10.05756892,"Jul 18, 2021",79,1626566400
Mini,-10.05756892,"Jul 25, 2021",79.16666667,1627171200
Mini,-10.05756892,"Aug 1, 2021",74.33333333,1627776000
Mini,-10.05756892,"Aug 8, 2021",80.83333333,1628380800
Mini,-10.05756892,"Aug 15, 2021",79.66666667,1628985600
Mini,-10.05756892,"Aug 22, 2021",78,1629590400
Mini,-10.05756892,"Aug 29, 2021",73.16666667,1630195200
Mini,-10.05756892,"Sep 5, 2021",74.33333333,1630800000
Mini,-10.05756892,"Sep 12, 2021",76.16666667,1631404800
Mini,-10.05756892,"Sep 19, 2021",73.16666667,1632009600
Mini,-10.05756892,"Sep 26, 2021",67.66666667,1632614400
Mini,-10.05756892,"Oct 3, 2021",71.16666667,1633219200
Mini,-10.05756892,"Oct 10, 2021",67.5,1633824000
Mini,-10.05756892,"Oct 17, 2021",68.66666667,1634428800
Mini,-10.05756892,"Oct 24, 2021",64.66666667,1635033600
Mini,-10.05756892,"Oct 31, 2021",68.5,1635638400
Mini,-10.05756892,"Nov 7, 2021",66,1636243200
Mini,-10.05756892,"Nov 14, 2021",64.5,1636848000
Mini,-10.05756892,"Nov 21, 2021",59.83333333,1637452800
Mini,-10.05756892,"Nov 28, 2021",62.83333333,1638057600
Mini,-10.05756892,"Dec 5, 2021",59.33333333,1638662400
Mini,-10.05756892,"Dec 12, 2021",57.16666667,1639267200
Mini,-10.05756892,"Dec 19, 2021",58.16666667,1639872000
Mini,-10.05756892,"Dec 26, 2021",63.5,1640476800
Mini,-10.05756892,"Jan 2, 2022",69.33333333,1641081600
Mini,-10.05756892,"Jan 9, 2022",73,1641686400
Mini,-10.05756892,"Jan 16, 2022",69.66666667,1642291200
Mini,-10.05756892,"Jan 23, 2022",73.66666667,1642896000
Mini,-10.05756892,"Jan 30, 2022",69.83333333,1643500800
Mini,-10.05756892,"Feb 6, 2022",75.83333333,1644105600
Mini,-10.05756892,"Feb 13, 2022",72.83333333,1644710400
Mini,-10.05756892,"Feb 20, 2022",69,1645315200
Mini,-10.05756892,"Feb 27, 2022",67.33333333,1645920000
Mini,-10.05756892,"Mar 6, 2022",70.33333333,1646524800
Mini,-10.05756892,"Mar 13, 2022",73.66666667,1647129600
Mini,-10.05756892,"Mar 20, 2022",73.5,1647734400
Mini,-10.05756892,"Mar 27, 2022",68,1648339200
Mini,-10.05756892,"Apr 3, 2022",65.16666667,1648944000
Mini,-10.05756892,"Apr 10, 2022",70.33333333,1649548800
Mini,-10.05756892,"Apr 17, 2022",68,1650153600
Mini,-10.05756892,"Apr 24, 2022",67.66666667,1650758400
Mini,-10.05756892,"May 1, 2022",67.5,1651363200
Mini,-10.05756892,"May 8, 2022",67.66666667,1651968000
Mini,-10.05756892,"May 15, 2022",66.16666667,1652572800
Mini,-10.05756892,"May 22, 2022",70.5,1653177600
Mini,-10.05756892,"May 29, 2022",63.66666667,1653782400
Mini,-10.05756892,"Jun 5, 2022",67.33333333,1654387200
Mini,-10.05756892,"Jun 12, 2022",64.83333333,1654992000
Mini,-10.05756892,"Jun 19, 2022",70.83333333,1655596800
Mini,-10.05756892,"Jun 26, 2022",66.16666667,1656201600
Mini,-10.05756892,"Jul 3, 2022",69.16666667,1656806400
Mini,-10.05756892,"Jul 10, 2022",65.66666667,1657411200
Mini,-10.05756892,"Jul 17, 2022",71.16666667,1658016000
Mini,-10.05756892,"Jul 24, 2022",69.16666667,1658620800
Mini,-10.05756892,"Jul 31, 2022",69,1659225600
Mini,-10.05756892,"Aug 7, 2022",70.33333333,1659830400
Mini,-10.05756892,"Aug 14, 2022",70.66666667,1660435200
Mini,-10.05756892,"Aug 21, 2022",68.33333333,1661040000
Mini,-10.05756892,"Aug 28, 2022",66.66666667,1661644800
Mini,-10.05756892,"Sep 4, 2022",63.33333333,1662249600
Mini,-10.05756892,"Sep 11, 2022",64.66666667,1662854400
Mini,-10.05756892,"Sep 18, 2022",64.83333333,1663459200
Mini,-10.05756892,"Sep 25, 2022",63.5,1664064000
Mini,-10.05756892,"Oct 2, 2022",59.83333333,1664668800
Mini,-10.05756892,"Oct 9, 2022",63.16666667,1665273600
Mini,-10.05756892,"Oct 16, 2022",56.66666667,1665878400
Mini,-10.05756892,"Oct 23, 2022",62,1666483200
Mini,-10.05756892,"Oct 30, 2022",63,1667088000
Mini,-10.05756892,"Nov 6, 2022",60.16666667,1667692800
Mini,-10.05756892,"Nov 13, 2022",59,1668297600
Mini,-10.05756892,"Nov 20, 2022",54.16666667,1668902400
Mini,-10.05756892,"Nov 27, 2022",55.83333333,1669507200
Mini,-10.05756892,"Dec 4, 2022",53.5,1670112000
Mini,-10.05756892,"Dec 11, 2022",54.16666667,1670716800
Mini,-10.05756892,"Dec 18, 2022",53.5,1671321600
Mini,-10.05756892,"Dec 25, 2022",64,1671926400
Mini,-10.05756892,"Jan 1, 2023",62,1672531200
Mini,-10.05756892,"Jan 8, 2023",64.16666667,1673136000
Mini,-10.05756892,"Jan 15, 2023",65,1673740800
Mini,-10.05756892,"Jan 22, 2023",68.5,1674345600
Mini,-10.05756892,"Jan 29, 2023",68.33333333,1674950400
Mini,-10.05756892,"Feb 5, 2023",64.66666667,1675555200
Mini,-10.05756892,"Feb 12, 2023",67.33333333,1676160000
Mini,-10.05756892,"Feb 19, 2023",66.33333333,1676764800
Mini,-10.05756892,"Feb 26, 2023",64,1677369600
Mini,-10.05756892,"Mar 5, 2023",65.33333333,1677974400
Mini,-10.05756892,"Mar 12, 2023",65.33333333,1678579200
Mini,-10.05756892,"Mar 19, 2023",66.5,1679184000
Mini,-10.05756892,"Mar 26, 2023",65.16666667,1679788800
Mini,-10.05756892,"Apr 2, 2023",66.83333333,1680393600
Mini,-10.05756892,"Apr 9, 2023",68.5,1680998400
Mini,-10.05756892,"Apr 16, 2023",70.16666667,1681603200
Mini,-10.05756892,"Apr 23, 2023",68.66666667,1682208000
Mini,-10.05756892,"Apr 30, 2023",65,1682812800
Mini,-10.05756892,"May 7, 2023",67.5,1683417600
Mini,-10.05756892,"May 14, 2023",67.66666667,1684022400
Mini,-10.05756892,"May 21, 2023",70.66666667,1684627200
Mini,-10.05756892,"May 28, 2023",69.5,1685232000
Mini,-10.05756892,"Jun 4, 2023",69.33333333,1685836800
Mini,-10.05756892,"Jun 11, 2023",71.16666667,1686441600
Mini,-10.05756892,"Jun 18, 2023",69,1687046400
Mini,-10.05756892,"Jun 25, 2023",74.16666667,1687651200
Mini,-10.05756892,"Jul 2, 2023",70,1688256000
Mini,-10.05756892,"Jul 9, 2023",72.5,1688860800
Mini,-10.05756892,"Jul 16, 2023",73.5,1689465600
Mini,-10.05756892,"Jul 23, 2023",74.5,1690070400
Mini,-10.05756892,"Jul 30, 2023",75.66666667,1690675200
Mini,-10.05756892,"Aug 6, 2023",70.83333333,1691280000
Mini,-10.05756892,"Aug 13, 2023",71,1691884800
Mini,-10.05756892,"Aug 20, 2023",68.5,1692489600
Mini,-10.05756892,"Aug 27, 2023",73,1693094400
Mini,-10.05756892,"Sep 3, 2023",74.5,1693699200
Mini,-10.05756892,"Sep 10, 2023",68.66666667,1694304000
Mini,-10.05756892,"Sep 17, 2023",67.16666667,1694908800
Mini,-10.05756892,"Sep 24, 2023",65,1695513600
Mini,-10.05756892,"Oct 1, 2023",61.16666667,1696118400
Mini,-10.05756892,"Oct 8, 2023",66.16666667,1696723200
Mini,-10.05756892,"Oct 15, 2023",65,1697328000
Mini,-10.05756892,"Oct 22, 2023",67,1697932800
Mini,-10.05756892,"Oct 29, 2023",67.16666667,1698537600
Mini,-10.05756892,"Nov 5, 2023",66,1699142400
Mini,-10.05756892,"Nov 12, 2023",68.5,1699747200
Mini,-10.05756892,"Nov 19, 2023",63.83333333,1700352000
Mini,-10.05756892,"Nov 26, 2023",60.66666667,1700956800
